producto,fecha_emision,fecha_corte,fe_inventario,fe_proceso,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO,cantidad_mb
TA1,20250701,20250701,2025-06-02 00:00:00,2025-06-09 12:10:02,73.239,20.423,aef48fddb6,7cf5cc2019,73.239
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,41.67777,1.23646,88e7fc29c2,55376407d5,41.67777
TA1,20250701,20250701,2025-06-15 00:00:00,2025-06-22 12:10:09,14.58639,1.23646,88e7fc29c2,55376407d5,14.58639
TA1,20250701,20250701,2025-06-18 00:00:00,2025-06-25 12:10:02,71.83,20.423,aef48fddb6,7cf5cc2019,71.83
TA1,20250701,20250701,2025-06-17 00:00:00,2025-06-24 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-03-01 00:00:00,2025-03-08 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,123.368,20.423,aef48fddb6,7cf5cc2019,123.368
TA1,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,67.165,12.444,f031034954,f187d23508,67.165
TA1,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,77.786,12.444,f031034954,f187d23508,77.786
TA1,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-02-09 00:00:00,2025-02-16 12:10:02,7.72157,0.55264,ee780c6e7a,b1d1e1802b,7.72157
TA1,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-02-06 00:00:00,2025-02-13 12:10:05,8.08402,0.55264,ee780c6e7a,b1d1e1802b,8.08402
TA1,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,0.626,0.011,8709d6cc57,40a28403d5,0.626
TA1,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-30 00:00:00,2025-02-06 12:10:02,73.56959,1.23646,88e7fc29c2,55376407d5,73.56959
TA1,20250701,20250701,2025-02-18 00:00:00,2025-02-25 12:10:02,0.627,0.011,8709d6cc57,40a28403d5,0.627
TA1,20250701,20250701,2025-02-13 00:00:00,2025-02-20 12:10:02,93.919,12.444,f031034954,f187d23508,93.919
TA1,20250701,20250701,2025-02-12 00:00:00,2025-02-19 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-02-11 00:00:00,2025-02-18 12:10:02,91.64578,1.23646,88e7fc29c2,55376407d5,91.64578
TA1,20250701,20250701,2025-02-23 00:00:00,2025-03-02 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-02-12 00:00:00,2025-02-19 12:10:02,84.21463,1.23646,88e7fc29c2,55376407d5,84.21463
TA1,20250701,20250701,2025-02-11 00:00:00,2025-02-18 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-12 00:00:00,2025-01-19 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-17 00:00:00,2025-01-24 12:10:02,68.138,12.444,f031034954,f187d23508,68.138
TA1,20250701,20250701,2025-01-24 00:00:00,2025-01-31 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-01-30 00:00:00,2025-02-06 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-12 00:00:00,2025-01-19 12:10:02,19.53283,1.23646,88e7fc29c2,55376407d5,19.53283
TA1,20250701,20250701,2025-01-22 00:00:00,2025-01-29 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-02-08 00:00:00,2025-02-15 12:10:01,1.25307,0.15036,13c3a19c48,0af6a53b9b,1.25307
TA1,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,75.90129,1.23646,88e7fc29c2,55376407d5,75.90129
TA1,20250701,20250701,2025-01-05 00:00:00,2025-01-12 12:10:01,37.596,12.444,f031034954,f187d23508,37.596
TA1,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,1.25262,0.15036,13c3a19c48,0af6a53b9b,1.25262
TA1,20250701,20250701,2025-03-03 00:00:00,2025-03-10 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-02-23 00:00:00,2025-03-02 12:10:02,8.833,0.011,8709d6cc57,40a28403d5,8.833
TA1,20250701,20250701,2025-02-18 00:00:00,2025-02-25 12:10:02,82.101,20.423,aef48fddb6,7cf5cc2019,82.101
TA1,20250701,20250701,2025-02-26 00:00:00,2025-03-05 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-24 00:00:00,2025-01-31 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-21 00:00:00,2025-01-28 12:10:02,109.065,20.423,aef48fddb6,7cf5cc2019,109.065
TA1,20250701,20250701,2025-01-26 00:00:00,2025-02-02 12:10:05,115.009,20.423,aef48fddb6,7cf5cc2019,115.009
TA1,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,1.25262,0.15036,13c3a19c48,0af6a53b9b,1.25262
TA1,20250701,20250701,2025-01-13 00:00:00,2025-01-20 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-13 00:00:00,2025-01-20 12:10:02,13.23765,1.23646,88e7fc29c2,55376407d5,13.23765
TA1,20250701,20250701,2025-01-22 00:00:00,2025-01-29 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-02-12 00:00:00,2025-02-19 12:10:02,1.2531,0.15036,13c3a19c48,0af6a53b9b,1.2531
TA1,20250701,20250701,2025-01-29 00:00:00,2025-02-05 12:10:02,82.31787,1.23646,88e7fc29c2,55376407d5,82.31787
TA1,20250701,20250701,2025-02-14 00:00:00,2025-02-21 12:10:02,1.08964,0.15036,13c3a19c48,0af6a53b9b,1.08964
TA1,20250701,20250701,2025-02-23 00:00:00,2025-03-02 12:10:02,71.37,20.423,aef48fddb6,7cf5cc2019,71.37
TA1,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-02-07 00:00:00,2025-02-14 12:10:01,94.762,20.423,aef48fddb6,7cf5cc2019,94.762
TA1,20250701,20250701,2025-01-31 00:00:00,2025-02-07 12:10:02,76.942,12.444,f031034954,f187d23508,76.942
TA1,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-03-07 00:00:00,2025-03-14 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,5.08063,0.55264,ee780c6e7a,b1d1e1802b,5.08063
TA1,20250701,20250701,2025-02-14 00:00:00,2025-02-21 12:10:02,89.93,12.444,f031034954,f187d23508,89.93
TA1,20250701,20250701,2025-02-13 00:00:00,2025-02-20 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-03-09 00:00:00,2025-03-16 12:10:02,1.6734,0.55264,ee780c6e7a,b1d1e1802b,1.6734
TA1,20250701,20250701,2025-02-26 00:00:00,2025-03-05 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,2.5209,0.34273,ee780c6e7a,b1d1e1802b,2.5209
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,187.425,35.349,aef48fddb6,7cf5cc2019,187.425
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,112.029,0.337,4cf95d140f,6c0c0fb3aa,112.029
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,11.742,0.186,8709d6cc57,40a28403d5,11.742
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,25.6474,4.9073,98feeeb363,335ac645f3,25.6474
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,3.40743,0.03047,c9eb29fe21,3c4ef02753,3.40743
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,6.21,0.51146,e90944ccc2,ac27e8b233,6.21
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,46.08828,1.13,5860127617,637582e70e,46.08828
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,55.27083,0.40085,88e7fc29c2,55376407d5,55.27083
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,9.227,0.065,9a938afd95,06e27f564f,9.227
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,20.899,0.047,b7c0f5e3b5,693e66b85d,20.899
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.8981,0.11154,13c3a19c48,0af6a53b9b,0.8981
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,1.27972,0.11154,13c3a19c48,0af6a53b9b,1.27972
G90,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,0.0
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,90.517,15.741,f031034954,f187d23508,90.517
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,32.6461,4.681,98feeeb363,335ac645f3,32.6461
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,33.43878,0.40085,88e7fc29c2,55376407d5,33.43878
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,7.518,0.173,4fb94f5f59,2a0054029a,7.518
G Regular,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,17.272,0.023,3dcd3239e2,83ae64708f,17.272
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,3.192,0.068,aa1f2db9b4,bd9a626c4f,3.192
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,78.018,0.988,7af60c0b21,ad3d0cc25f,78.018
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,91.329,15.741,f031034954,f187d23508,91.329
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,30.53102,0.40085,88e7fc29c2,55376407d5,30.53102
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,30.5418,4.6846,98feeeb363,335ac645f3,30.5418
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,48.53081,1.13,5860127617,637582e70e,48.53081
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,57.972,0.988,7af60c0b21,ad3d0cc25f,57.972
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,0.891,0.009,ae79ee44db,1c8735200b,0.891
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,6.33,0.51146,e90944ccc2,ac27e8b233,6.33
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.121,0.0,6712a90afd,21f2e15b7a,0.121
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,0.2604,0.0,6712a90afd,21f2e15b7a,0.2604
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,4.20718,0.34273,ee780c6e7a,b1d1e1802b,4.20718
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.87877,0.11154,13c3a19c48,0af6a53b9b,0.87877
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,0.66407,0.11154,13c3a19c48,0af6a53b9b,0.66407
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.0955,0.0,6712a90afd,21f2e15b7a,0.0955
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,41.804,0.023,3dcd3239e2,83ae64708f,41.804
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,90.956,0.337,4cf95d140f,6c0c0fb3aa,90.956
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,48.60075,1.13,5860127617,637582e70e,48.60075
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.134,0.00795,6ef1e6909e,9fc7ed4647,0.134
G Regular,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,5.74,0.51146,e90944ccc2,ac27e8b233,5.74
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,22.804,0.047,b7c0f5e3b5,693e66b85d,22.804
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,1.1545,0.11154,13c3a19c48,0af6a53b9b,1.1545
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,6.494,0.126,2127ae39c1,fdb7133ee2,6.494
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,228.852,35.349,aef48fddb6,7cf5cc2019,228.852
G Regular,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,0.949,0.009,ae79ee44db,1c8735200b,0.949
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,24.8108,4.5936,98feeeb363,335ac645f3,24.8108
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,22.69078,0.40085,88e7fc29c2,55376407d5,22.69078
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,7.931,0.126,2127ae39c1,fdb7133ee2,7.931
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,45.0487,1.13,5860127617,637582e70e,45.0487
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,15.398,0.186,8709d6cc57,40a28403d5,15.398
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,8.73,0.065,9a938afd95,06e27f564f,8.73
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,1.26057,0.00795,6ef1e6909e,9fc7ed4647,1.26057
G Regular,20250701,20250701,2025-02-10 00:00:00,2025-02-17 12:10:01,4.05238,0.03047,c9eb29fe21,3c4ef02753,4.05238
G Regular,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,1.102,0.009,ae79ee44db,1c8735200b,1.102
G Regular,20250701,20250701,2025-02-09 00:00:00,2025-02-16 12:10:02,1.75843,0.34273,ee780c6e7a,b1d1e1802b,1.75843
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,13.25,0.186,8709d6cc57,40a28403d5,13.25
G Regular,20250701,20250701,2025-02-06 00:00:00,2025-02-13 12:10:05,2.80518,0.34273,ee780c6e7a,b1d1e1802b,2.80518
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,8.836,0.038,2127ae39c1,fdb7133ee2,8.836
G Regular,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,6.483,0.173,4fb94f5f59,2a0054029a,6.483
G Regular,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,21.469,0.047,b7c0f5e3b5,693e66b85d,21.469
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,23.35384,0.40085,88e7fc29c2,55376407d5,23.35384
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,8.29,0.065,9a938afd95,06e27f564f,8.29
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,5.183,0.068,aa1f2db9b4,bd9a626c4f,5.183
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,51.972,0.988,7af60c0b21,ad3d0cc25f,51.972
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,11.44,0.048,b7c0f5e3b5,693e66b85d,11.44
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,145.624,0.337,4cf95d140f,6c0c0fb3aa,145.624
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,1.131,0.009,ae79ee44db,1c8735200b,1.131
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,65.991,13.22,f031034954,f187d23508,65.991
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,14.599,0.186,8709d6cc57,40a28403d5,14.599
G Regular,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,23.851,0.047,b7c0f5e3b5,693e66b85d,23.851
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,8.758,0.065,9a938afd95,06e27f564f,8.758
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,2.92542,0.34273,ee780c6e7a,b1d1e1802b,2.92542
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,0.749,0.009,ae79ee44db,1c8735200b,0.749
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,86.609,15.741,f031034954,f187d23508,86.609
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,5.29,0.068,aa1f2db9b4,bd9a626c4f,5.29
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,6.267,0.173,4fb94f5f59,2a0054029a,6.267
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,1.46591,0.00795,6ef1e6909e,9fc7ed4647,1.46591
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.8941,0.11154,13c3a19c48,0af6a53b9b,0.8941
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,3.25082,0.03047,c9eb29fe21,3c4ef02753,3.25082
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,3.33297,0.03047,c9eb29fe21,3c4ef02753,3.33297
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.0896,0.0,6712a90afd,21f2e15b7a,0.0896
G Regular,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,28.197,0.0,3dcd3239e2,83ae64708f,28.197
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,4.08092,0.03047,c9eb29fe21,3c4ef02753,4.08092
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,0.2131,0.0,6712a90afd,21f2e15b7a,0.2131
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,1.5009,0.11154,13c3a19c48,0af6a53b9b,1.5009
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,3.9556,0.03047,c9eb29fe21,3c4ef02753,3.9556
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,2.74694,0.03047,c9eb29fe21,3c4ef02753,2.74694
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,4.46,0.51146,e90944ccc2,ac27e8b233,4.46
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,0.0552,0.0,6712a90afd,21f2e15b7a,0.0552
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,2.11481,0.11154,13c3a19c48,0af6a53b9b,2.11481
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,4.25957,0.03047,c9eb29fe21,3c4ef02753,4.25957
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,9.557,0.065,9a938afd95,06e27f564f,9.557
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,6.801,0.173,4fb94f5f59,2a0054029a,6.801
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,16.82,0.186,8709d6cc57,40a28403d5,16.82
G Regular,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,0.837,0.009,ae79ee44db,1c8735200b,0.837
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,3.46418,0.03047,c9eb29fe21,3c4ef02753,3.46418
G90,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,0.0
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,206.477,35.349,aef48fddb6,7cf5cc2019,206.477
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,1.19742,0.11154,13c3a19c48,0af6a53b9b,1.19742
G Regular,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,0.1041,0.0,6712a90afd,21f2e15b7a,0.1041
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,36.7729,4.9121,98feeeb363,335ac645f3,36.7729
G Regular,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,8.858,0.065,9a938afd95,06e27f564f,8.858
G Regular,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,56.415,0.988,7af60c0b21,ad3d0cc25f,56.415
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,45.96454,1.13,5860127617,637582e70e,45.96454
G Regular,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,2.386,0.068,aa1f2db9b4,bd9a626c4f,2.386
G Regular,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,0.882,0.009,ae79ee44db,1c8735200b,0.882
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,2.76322,0.34273,ee780c6e7a,b1d1e1802b,2.76322
G Regular,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,48.919,0.988,7af60c0b21,ad3d0cc25f,48.919
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,37.113,0.023,3dcd3239e2,83ae64708f,37.113
G Regular,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,1.84557,0.11154,13c3a19c48,0af6a53b9b,1.84557
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,0.1994,0.0,6712a90afd,21f2e15b7a,0.1994
G Regular,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,1.8935,0.11154,13c3a19c48,0af6a53b9b,1.8935
G Regular,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,7.653,0.065,9a938afd95,06e27f564f,7.653
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,0.0
G Regular,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,3.96197,0.03047,c9eb29fe21,3c4ef02753,3.96197
G Regular,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.996,0.009,ae79ee44db,1c8735200b,0.996
G Regular,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,83.441,15.741,f031034954,f187d23508,83.441
G84,20250701,20250701,2025-06-07 00:00:00,2025-06-14 12:10:02,9.71723,0.65746,ee780c6e7a,b1d1e1802b,9.71723
G84,20250701,20250701,2025-06-01 00:00:00,2025-06-08 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
G84,20250701,20250701,2025-06-05 00:00:00,2025-06-12 12:10:07,6.51455,0.03591,fa3a46cee7,50e0672639,6.51455
G84,20250701,20250701,2025-06-07 00:00:00,2025-06-14 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
G84,20250701,20250701,2025-06-01 00:00:00,2025-06-08 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,0.0
G84,20250701,20250701,2025-06-06 00:00:00,2025-06-13 12:10:02,13.34284,0.65746,ee780c6e7a,b1d1e1802b,13.34284
G84,20250701,20250701,2025-05-23 00:00:00,2025-05-30 12:11:38,0.0,0.0,6ef1e6909e,9fc7ed4647,0.0
G84,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G84,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,0.0
G84,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,1.202,0.009,ae79ee44db,1c8735200b,1.202
G84,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,0.0
G84,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
G84,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,0.0,0.0,88e7fc29c2,55376407d5,0.0
G84,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
G84,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
G84,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G84,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,0.0
